LAT,LON,YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,RH2M,T2M_MAX,T2M_MIN
9.5,-72.5,2022,7,5,7.0,5.04,65.73,34.19,26.57
10.5,-72.5,2022,7,5,7.11,4.75,78.41,28.55,22.25
11.5,-72.5,2022,7,5,7.18,5.93,70.68,32.38,25.66
7.5,-72.5,2022,7,6,7.42,3.86,85.46,22.36,14.58
8.5,-72.5,2022,7,6,7.01,6.03,49.59,38.52,26.66
9.5,-72.5,2022,7,6,7.04,6.24,60.42,36.43,25.87
10.5,-72.5,2022,7,6,7.17,5.83,76.85,29.74,21.16
11.5,-72.5,2022,7,6,7.12,5.98,73.6,33.05,24.94
7.5,-72.5,2022,7,7,7.31,4.33,85.94,21.58,13.92
8.5,-72.5,2022,7,7,7.08,6.32,48.45,39.28,27.16
9.5,-72.5,2022,7,7,7.13,6.08,59.77,37.1,26.07
10.5,-72.5,2022,7,7,7.21,5.56,77.92,28.37,21.66
11.5,-72.5,2022,7,7,7.2,6.72,73.24,32.4,25.35
7.5,-72.5,2022,7,8,7.26,2.51,88.1,18.81,13.88
8.5,-72.5,2022,7,8,7.1,4.41,50.46,36.28,25.16
9.5,-72.5,2022,7,8,7.13,5.43,64.16,35.12,26.27
10.5,-72.5,2022,7,8,7.13,5.06,76.84,29.17,21.53
11.5,-72.5,2022,7,8,7.06,5.46,66.47,33.59,25.86
7.5,-72.5,2022,7,9,7.24,5.3,83.69,21.96,12.69
8.5,-72.5,2022,7,9,7.08,6.33,40.98,40.18,26.22
9.5,-72.5,2022,7,9,7.12,6.13,61.62,36.44,25.41
10.5,-72.5,2022,7,9,7.1,5.61,73.67,30.58,21.77
11.5,-72.5,2022,7,9,6.88,5.72,71.2,32.73,25.96
7.5,-72.5,2022,7,10,7.1,3.98,81.58,22.21,14.16
8.5,-72.5,2022,7,10,6.94,5.44,47.14,38.19,27.19
9.5,-72.5,2022,7,10,6.96,5.02,59.02,36.49,26.51
10.5,-72.5,2022,7,10,7.14,6.28,72.06,32.22,21.96
11.5,-72.5,2022,7,10,7.06,6.15,70.26,34.53,25.62
7.5,-72.5,2022,7,11,7.2,3.23,82.81,22.37,13.26
8.5,-72.5,2022,7,11,6.92,4.74,48.58,38.69,26.0
9.5,-72.5,2022,7,11,6.93,4.95,60.02,36.47,26.55
10.5,-72.5,2022,7,11,7.08,5.29,74.96,29.49,22.47
11.5,-72.5,2022,7,11,6.97,6.02,74.15,32.95,25.65
7.5,-72.5,2022,7,12,7.14,4.12,81.02,20.73,12.86
8.5,-72.5,2022,7,12,6.92,5.38,40.78,37.53,26.84
9.5,-72.5,2022,7,12,6.95,5.18,58.22,36.51,26.24
10.5,-72.5,2022,7,12,7.09,5.56,71.34,30.84,21.68
11.5,-72.5,2022,7,12,6.87,6.17,69.66,33.76,24.65
7.5,-72.5,2022,7,13,7.25,4.59,80.27,22.22,13.47
8.5,-72.5,2022,7,13,7.08,6.19,40.4,38.27,27.77
9.5,-72.5,2022,7,13,7.14,6.42,50.3,37.41,26.14
10.5,-72.5,2022,7,13,7.08,5.97,62.1,30.91,20.25
11.5,-72.5,2022,7,13,6.91,5.71,59.96,35.31,23.39
7.5,-72.5,2022,7,14,7.3,6.54,74.97,24.39,12.79
8.5,-72.5,2022,7,14,7.13,6.52,41.46,39.59,26.61
9.5,-72.5,2022,7,14,7.12,6.47,51.97,37.95,25.23
10.5,-72.5,2022,7,14,7.26,7.0,68.44,32.45,21.23
11.5,-72.5,2022,7,14,6.98,6.86,63.31,35.47,25.25
7.5,-72.5,2022,7,15,7.37,4.33,78.46,23.94,13.9
8.5,-72.5,2022,7,15,7.14,5.63,53.62,37.49,26.4
9.5,-72.5,2022,7,15,7.25,6.46,56.03,37.19,24.95
10.5,-72.5,2022,7,15,7.43,6.99,68.4,31.8,20.61
11.5,-72.5,2022,7,15,7.32,7.09,63.98,35.52,24.74
7.5,-72.5,2022,7,16,7.36,5.44,78.51,22.93,12.82
8.5,-72.5,2022,7,16,7.07,5.76,55.72,37.18,25.93
9.5,-72.5,2022,7,16,7.09,5.26,58.32,36.46,25.37
10.5,-72.5,2022,7,16,7.21,5.76,70.66,31.46,21.33
11.5,-72.5,2022,7,16,7.22,6.16,64.48,36.02,25.46
7.5,-72.5,2022,7,17,7.37,4.43,87.47,21.03,14.35
8.5,-72.5,2022,7,17,7.12,5.58,53.51,38.4,25.71
9.5,-72.5,2022,7,17,7.13,5.79,67.13,35.07,25.57
10.5,-72.5,2022,7,17,7.14,5.44,73.01,31.24,22.71
11.5,-72.5,2022,7,17,7.17,5.68,65.97,33.89,26.34
7.5,-72.5,2022,7,18,7.22,4.09,83.5,22.36,12.85
8.5,-72.5,2022,7,18,7.27,5.45,48.13,38.48,25.22
9.5,-72.5,2022,7,18,7.17,4.25,61.97,36.67,26.01
10.5,-72.5,2022,7,18,7.13,4.31,71.43,32.09,22.19
11.5,-72.5,2022,7,18,7.08,5.29,69.52,34.54,26.64
7.5,-72.5,2022,7,19,7.19,5.15,82.15,22.06,13.27
8.5,-72.5,2022,7,19,7.03,5.69,41.74,39.13,26.48
9.5,-72.5,2022,7,19,7.05,5.47,56.34,38.02,26.0
10.5,-72.5,2022,7,19,7.16,4.98,69.08,32.34,22.02
11.5,-72.5,2022,7,19,7.24,5.88,63.92,35.18,26.25
7.5,-72.5,2022,7,20,7.1,4.36,80.26,23.5,13.6
8.5,-72.5,2022,7,20,6.99,5.88,39.55,39.99,25.23
9.5,-72.5,2022,7,20,7.0,5.6,54.22,37.57,25.81
10.5,-72.5,2022,7,20,7.16,5.52,70.48,30.14,21.64
11.5,-72.5,2022,7,20,7.12,6.46,64.01,35.35,25.72
7.5,-72.5,2022,7,21,7.28,3.48,83.79,22.63,12.78
8.5,-72.5,2022,7,21,7.03,5.15,41.13,40.3,27.29
9.5,-72.5,2022,7,21,7.03,5.91,57.79,38.07,26.2
10.5,-72.5,2022,7,21,7.14,4.77,73.37,31.16,22.15
11.5,-72.5,2022,7,21,7.13,5.29,68.24,35.57,25.53
7.5,-72.5,2022,7,22,7.11,4.68,79.46,23.91,13.01
8.5,-72.5,2022,7,22,7.0,5.83,52.98,37.43,26.06
9.5,-72.5,2022,7,22,7.03,5.66,67.77,36.26,24.81
10.5,-72.5,2022,7,22,7.16,5.97,71.48,31.06,21.11
11.5,-72.5,2022,7,22,7.1,6.51,66.14,34.95,25.73
7.5,-72.5,2022,7,23,7.21,5.91,82.19,23.6,13.51
8.5,-72.5,2022,7,23,7.16,6.13,51.87,37.75,25.95
9.5,-72.5,2022,7,23,7.15,6.4,60.2,36.71,24.98
10.5,-72.5,2022,7,23,7.32,7.03,68.78,31.24,21.51
11.5,-72.5,2022,7,23,7.19,6.98,63.4,35.69,25.69
7.5,-72.5,2022,7,24,7.26,5.44,77.52,24.08,12.85
8.5,-72.5,2022,7,24,7.12,5.43,50.38,37.87,24.98
9.5,-72.5,2022,7,24,7.07,5.51,57.31,36.92,25.49
10.5,-72.5,2022,7,24,7.18,5.39,66.06,31.87,21.21
11.5,-72.5,2022,7,24,7.29,6.75,61.1,36.62,24.22
7.5,-72.5,2022,7,25,7.24,4.48,82.47,23.28,12.45
8.5,-72.5,2022,7,25,7.05,5.51,44.54,39.35,26.76
9.5,-72.5,2022,7,25,7.02,5.53,58.34,37.67,25.59
10.5,-72.5,2022,7,25,7.22,5.6,71.81,30.59,20.91
11.5,-72.5,2022,7,25,7.11,5.63,63.3,35.18,24.6
7.5,-72.5,2022,7,26,7.22,4.24,85.55,21.75,14.32
8.5,-72.5,2022,7,26,6.94,4.93,52.57,37.77,26.83
9.5,-72.5,2022,7,26,6.96,4.32,70.75,34.55,24.1
10.5,-72.5,2022,7,26,7.04,4.34,78.17,29.22,20.6
11.5,-72.5,2022,7,26,7.11,5.65,64.93,35.1,25.39
7.5,-72.5,2022,7,27,7.3,4.59,87.47,20.62,13.99
8.5,-72.5,2022,7,27,7.1,5.43,51.21,37.86,25.27
9.5,-72.5,2022,7,27,7.02,4.82,64.52,35.01,25.72
10.5,-72.5,2022,7,27,7.2,6.08,69.86,30.81,21.44
11.5,-72.5,2022,7,27,7.13,6.86,69.21,33.79,25.28
7.5,-72.5,2022,7,28,7.22,3.43,78.56,25.13,12.59
8.5,-72.5,2022,7,28,7.04,4.89,47.95,40.03,25.4
9.5,-72.5,2022,7,28,7.04,4.56,65.7,37.23,25.79
10.5,-72.5,2022,7,28,7.17,4.08,80.19,29.61,21.87
11.5,-72.5,2022,7,28,7.12,5.38,75.17,32.34,25.21
7.5,-72.5,2022,7,29,7.35,5.49,83.64,22.49,13.95
8.5,-72.5,2022,7,29,7.1,6.02,61.5,35.73,24.79
9.5,-72.5,2022,7,29,7.07,5.77,73.46,34.34,24.98
10.5,-72.5,2022,7,29,7.3,5.62,84.13,28.89,21.23
11.5,-72.5,2022,7,29,7.16,6.28,76.99,32.12,24.56
7.5,-72.5,2022,7,30,7.44,5.47,84.81,23.04,12.58
8.5,-72.5,2022,7,30,7.21,5.54,56.86,37.39,25.58
9.5,-72.5,2022,7,30,7.19,5.71,62.11,37.16,25.73
10.5,-72.5,2022,7,30,7.43,6.94,71.21,31.38,21.86
11.5,-72.5,2022,7,30,7.39,7.29,63.76,35.47,25.47
7.5,-72.5,2022,7,31,7.27,4.49,86.37,21.14,14.33
8.5,-72.5,2022,7,31,7.07,5.89,54.05,38.86,25.06
9.5,-72.5,2022,7,31,7.06,5.43,57.73,37.13,25.47
10.5,-72.5,2022,7,31,7.25,5.92,72.88,30.4,21.06
11.5,-72.5,2022,7,31,7.22,6.88,64.81,34.75,25.57
7.5,-72.5,2022,8,1,7.37,3.51,88.98,19.45,13.74
8.5,-72.5,2022,8,1,7.08,3.97,58.27,35.97,25.76
9.5,-72.5,2022,8,1,7.07,4.09,56.57,37.05,25.55
10.5,-72.5,2022,8,1,7.07,3.57,72.64,30.48,20.83
11.5,-72.5,2022,8,1,6.98,5.15,66.23,33.78,25.94
7.5,-72.5,2022,8,2,7.13,3.59,85.23,20.81,12.66
8.5,-72.5,2022,8,2,6.98,4.39,49.88,37.63,25.38
9.5,-72.5,2022,8,2,6.93,4.32,63.43,33.74,25.37
10.5,-72.5,2022,8,2,7.07,5.43,74.43,29.02,20.93
11.5,-72.5,2022,8,2,6.91,5.6,67.34,33.58,25.57
7.5,-72.5,2022,8,3,7.15,3.49,85.41,20.95,12.12
8.5,-72.5,2022,8,3,6.9,4.0,51.78,38.12,25.11
9.5,-72.5,2022,8,3,6.9,3.63,58.57,36.12,25.88
10.5,-72.5,2022,8,3,6.89,4.34,73.84,29.32,21.73
11.5,-72.5,2022,8,3,6.94,5.4,72.67,31.54,25.78
7.5,-72.5,2022,8,4,7.41,5.1,86.15,20.64,12.56
8.5,-72.5,2022,8,4,7.05,5.65,53.76,38.48,24.63
9.5,-72.5,2022,8,4,7.02,5.17,58.63,37.37,26.41
10.5,-72.5,2022,8,4,7.13,4.71,72.97,31.63,21.89
11.5,-72.5,2022,8,4,7.09,6.17,73.25,33.21,24.4
7.5,-72.5,2022,8,5,7.33,4.79,85.54,20.96,12.15
8.5,-72.5,2022,8,5,7.05,5.53,61.52,36.62,23.21
9.5,-72.5,2022,8,5,7.02,4.56,65.04,35.35,25.32
10.5,-72.5,2022,8,5,7.08,4.73,74.23,30.03,21.86
11.5,-72.5,2022,8,5,7.2,6.22,68.68,34.48,25.28
7.5,-72.5,2022,8,6,7.35,3.73,82.58,22.41,11.94
8.5,-72.5,2022,8,6,7.12,5.21,54.38,38.73,23.95
9.5,-72.5,2022,8,6,7.09,5.09,61.81,36.24,25.37
10.5,-72.5,2022,8,6,7.17,4.77,79.88,28.45,21.42
11.5,-72.5,2022,8,6,7.22,5.57,73.39,31.81,26.11
7.5,-72.5,2022,8,7,7.59,5.65,82.57,22.57,13.09
8.5,-72.5,2022,8,7,7.2,5.95,47.28,38.53,26.34
9.5,-72.5,2022,8,7,7.18,5.28,66.18,35.33,24.8
10.5,-72.5,2022,8,7,7.28,5.92,75.31,30.81,21.43
11.5,-72.5,2022,8,7,7.29,6.85,67.52,35.07,25.24
7.5,-72.5,2022,8,8,7.61,6.3,84.43,23.14,12.92
8.5,-72.5,2022,8,8,7.35,6.94,44.19,40.97,26.57
9.5,-72.5,2022,8,8,7.31,7.03,51.01,39.38,25.79
10.5,-72.5,2022,8,8,7.37,6.74,66.99,32.47,20.91
11.5,-72.5,2022,8,8,7.36,7.1,66.56,35.4,25.07
7.5,-72.5,2022,8,9,7.38,4.93,87.46,21.0,13.81
8.5,-72.5,2022,8,9,7.21,5.82,46.45,39.7,27.69
9.5,-72.5,2022,8,9,7.16,5.89,50.0,39.25,26.85
10.5,-72.5,2022,8,9,7.29,6.37,71.73,31.73,21.83
11.5,-72.5,2022,8,9,7.27,6.79,72.04,34.92,26.31
7.5,-72.5,2022,8,10,7.27,4.11,87.78,21.77,13.11
8.5,-72.5,2022,8,10,7.06,4.77,47.5,39.13,27.76
9.5,-72.5,2022,8,10,7.03,4.75,69.08,34.02,26.75
10.5,-72.5,2022,8,10,7.05,4.19,82.94,28.62,22.22
11.5,-72.5,2022,8,10,7.06,4.85,76.26,32.35,26.11
7.5,-72.5,2022,8,11,7.47,6.0,78.0,24.72,13.35
8.5,-72.5,2022,8,11,7.22,7.1,43.64,40.51,26.66
9.5,-72.5,2022,8,11,7.2,6.98,60.09,39.17,24.99
10.5,-72.5,2022,8,11,7.22,5.83,71.53,33.0,20.97
11.5,-72.5,2022,8,11,7.17,5.55,73.59,34.32,25.3
7.5,-72.5,2022,8,12,7.3,4.66,85.47,21.32,14.58
8.5,-72.5,2022,8,12,7.21,5.82,49.59,37.92,27.09
9.5,-72.5,2022,8,12,7.19,5.6,58.74,37.42,25.95
10.5,-72.5,2022,8,12,7.35,5.92,72.66,31.84,20.95
11.5,-72.5,2022,8,12,7.23,5.88,72.37,33.99,25.21
7.5,-72.5,2022,8,13,7.12,3.48,83.31,21.91,14.68
8.5,-72.5,2022,8,13,7.15,5.18,66.55,33.78,24.18
9.5,-72.5,2022,8,13,7.11,5.2,72.55,34.61,25.18
10.5,-72.5,2022,8,13,7.21,4.86,80.4,29.19,21.62
11.5,-72.5,2022,8,13,7.13,5.48,71.93,33.8,25.13
7.5,-72.5,2022,8,14,7.21,4.59,86.27,21.71,13.55
8.5,-72.5,2022,8,14,7.09,5.74,53.04,38.57,25.4
9.5,-72.5,2022,8,14,7.07,5.33,71.39,33.94,25.72
10.5,-72.5,2022,8,14,7.22,4.5,78.3,29.33,21.99
11.5,-72.5,2022,8,14,7.19,5.05,72.55,33.55,25.55
7.5,-72.5,2022,8,15,7.49,5.96,83.04,23.19,13.37
8.5,-72.5,2022,8,15,7.29,7.05,45.22,39.85,24.63
9.5,-72.5,2022,8,15,7.29,6.95,59.63,38.63,25.52
10.5,-72.5,2022,8,15,7.32,6.19,74.72,31.93,21.67
11.5,-72.5,2022,8,15,7.22,6.38,74.16,34.62,25.38
7.5,-72.5,2022,8,16,7.47,4.02,81.69,22.45,12.43
8.5,-72.5,2022,8,16,7.27,3.78,49.04,39.66,24.82
9.5,-72.5,2022,8,16,7.23,3.46,58.41,37.76,25.79
10.5,-72.5,2022,8,16,7.39,4.61,71.01,31.32,21.66
11.5,-72.5,2022,8,16,7.23,5.92,69.56,34.83,25.91
7.5,-72.5,2022,8,17,7.68,6.73,81.22,22.56,12.69
8.5,-72.5,2022,8,17,7.4,6.97,48.52,39.21,25.89
9.5,-72.5,2022,8,17,7.32,7.01,62.35,37.25,25.52
10.5,-72.5,2022,8,17,7.38,7.16,71.32,31.65,22.06
11.5,-72.5,2022,8,17,7.28,7.11,66.97,35.35,25.53
7.5,-72.5,2022,8,18,7.66,7.23,73.88,23.05,12.66
8.5,-72.5,2022,8,18,7.4,7.07,46.38,38.97,26.27
9.5,-72.5,2022,8,18,7.36,6.94,52.91,37.67,26.5
10.5,-72.5,2022,8,18,7.5,7.35,65.7,32.36,21.69
11.5,-72.5,2022,8,18,7.43,7.31,61.58,35.96,25.29
7.5,-72.5,2022,8,19,7.49,6.83,78.83,23.55,12.75
8.5,-72.5,2022,8,19,7.4,6.97,42.88,40.4,26.68
9.5,-72.5,2022,8,19,7.28,7.08,53.14,38.68,25.23
10.5,-72.5,2022,8,19,7.41,6.93,68.24,33.11,21.12
11.5,-72.5,2022,8,19,7.4,7.08,65.71,36.33,24.59
7.5,-72.5,2022,8,20,7.27,4.31,90.16,21.31,14.71
8.5,-72.5,2022,8,20,7.12,5.78,50.08,35.3,26.31
9.5,-72.5,2022,8,20,7.05,5.41,65.84,35.49,25.92
10.5,-72.5,2022,8,20,7.19,5.18,75.29,30.04,23.03
11.5,-72.5,2022,8,20,7.23,5.97,72.29,33.75,26.35
7.5,-72.5,2022,8,21,7.16,4.16,86.21,21.51,13.31
8.5,-72.5,2022,8,21,7.02,5.56,43.09,37.04,26.18
9.5,-72.5,2022,8,21,7.01,5.34,64.93,35.15,24.46
10.5,-72.5,2022,8,21,7.27,4.81,73.6,30.07,21.33
11.5,-72.5,2022,8,21,7.15,6.0,73.27,33.48,25.9
7.5,-72.5,2022,8,22,7.06,4.21,86.69,21.62,13.65
8.5,-72.5,2022,8,22,6.92,5.58,47.76,36.33,26.11
9.5,-72.5,2022,8,22,6.88,5.47,71.53,33.96,25.73
10.5,-72.5,2022,8,22,7.2,4.67,79.5,29.46,21.32
11.5,-72.5,2022,8,22,7.17,5.27,78.61,32.31,24.92
7.5,-72.5,2022,8,23,7.31,4.61,85.31,22.22,14.2
8.5,-72.5,2022,8,23,7.05,5.65,42.98,39.11,25.35
9.5,-72.5,2022,8,23,7.02,5.29,68.36,36.98,25.15
10.5,-72.5,2022,8,23,7.2,4.78,82.26,28.88,21.23
11.5,-72.5,2022,8,23,7.26,3.26,78.7,33.55,25.13
7.5,-72.5,2022,8,24,7.36,4.36,81.73,22.47,13.77
8.5,-72.5,2022,8,24,7.05,6.51,38.75,39.68,27.21
9.5,-72.5,2022,8,24,7.01,6.01,59.72,38.47,25.63
10.5,-72.5,2022,8,24,7.17,6.58,73.97,32.02,20.6
11.5,-72.5,2022,8,24,7.06,6.8,72.62,35.31,24.76
7.5,-72.5,2022,8,25,7.33,4.02,80.55,23.45,13.85
8.5,-72.5,2022,8,25,7.22,5.08,39.83,40.34,26.73
9.5,-72.5,2022,8,25,7.14,6.12,66.12,37.02,25.17
10.5,-72.5,2022,8,25,7.27,6.13,80.17,30.86,21.83
11.5,-72.5,2022,8,25,7.2,6.15,71.69,35.03,25.63
7.5,-72.5,2022,8,26,7.17,2.58,82.6,23.74,13.21
8.5,-72.5,2022,8,26,7.04,2.84,61.88,35.45,24.84
9.5,-72.5,2022,8,26,6.97,2.84,76.49,33.48,24.62
10.5,-72.5,2022,8,26,7.25,2.81,85.65,28.2,21.31
11.5,-72.5,2022,8,26,7.24,3.02,76.24,32.17,25.25
7.5,-72.5,2022,8,27,7.1,5.05,86.42,21.95,14.78
8.5,-72.5,2022,8,27,7.07,6.19,53.96,37.68,25.29
9.5,-72.5,2022,8,27,7.05,5.74,69.55,34.33,25.18
10.5,-72.5,2022,8,27,7.32,5.92,79.24,29.68,21.28
11.5,-72.5,2022,8,27,7.26,6.14,81.77,30.51,25.08
7.5,-72.5,2022,8,28,7.23,4.73,81.87,23.35,13.9
8.5,-72.5,2022,8,28,7.03,5.21,50.01,38.08,24.36
9.5,-72.5,2022,8,28,7.0,4.51,69.45,36.03,24.32
10.5,-72.5,2022,8,28,7.32,5.89,83.04,28.81,20.92
11.5,-72.5,2022,8,28,7.18,6.45,79.94,32.24,24.82
7.5,-72.5,2022,8,29,7.22,4.01,84.11,21.38,12.61
8.5,-72.5,2022,8,29,7.09,5.52,47.31,38.48,25.11
9.5,-72.5,2022,8,29,7.04,5.46,65.96,36.6,24.08
10.5,-72.5,2022,8,29,7.12,4.25,84.82,28.48,20.67
11.5,-72.5,2022,8,29,6.91,2.92,83.81,31.35,25.27
7.5,-72.5,2022,8,30,7.39,5.26,80.23,22.11,11.81
8.5,-72.5,2022,8,30,7.07,6.3,45.0,38.71,24.19
9.5,-72.5,2022,8,30,7.02,6.05,64.25,35.29,25.1
10.5,-72.5,2022,8,30,7.17,6.11,79.95,28.98,21.27
11.5,-72.5,2022,8,30,7.16,6.22,85.46,30.9,25.18
7.5,-72.5,2022,8,31,7.37,4.9,84.08,23.18,14.19
8.5,-72.5,2022,8,31,7.21,6.43,45.5,38.73,25.95
9.5,-72.5,2022,8,31,7.15,6.03,62.87,35.61,25.25
10.5,-72.5,2022,8,31,7.14,6.01,76.42,29.95,22.15
11.5,-72.5,2022,8,31,7.01,6.81,83.23,31.5,24.72
7.5,-72.5,2022,9,1,7.35,4.73,79.18,24.32,13.11
8.5,-72.5,2022,9,1,7.07,6.04,58.82,37.23,25.27
9.5,-72.5,2022,9,1,7.06,5.13,69.9,35.54,25.08
10.5,-72.5,2022,9,1,7.15,5.51,84.24,29.38,20.39
11.5,-72.5,2022,9,1,7.07,6.13,76.62,32.81,24.11
7.5,-72.5,2022,9,2,7.24,4.63,80.85,24.61,13.94
8.5,-72.5,2022,9,2,7.01,4.6,68.44,33.54,23.75
9.5,-72.5,2022,9,2,6.99,5.35,81.97,31.4,23.33
10.5,-72.5,2022,9,2,7.15,5.93,82.84,28.96,20.36
11.5,-72.5,2022,9,2,7.09,6.91,71.88,34.47,23.12
7.5,-72.5,2022,9,3,7.34,4.75,91.4,20.72,15.61
8.5,-72.5,2022,9,3,7.1,5.52,65.83,33.88,24.33
9.5,-72.5,2022,9,3,7.08,5.38,79.69,32.54,24.33
10.5,-72.5,2022,9,3,7.16,5.34,87.73,27.99,20.79
11.5,-72.5,2022,9,3,7.03,5.91,81.22,30.41,24.43
7.5,-72.5,2022,9,4,7.16,4.31,83.75,23.53,14.29
8.5,-72.5,2022,9,4,7.23,5.98,57.05,38.23,24.19
9.5,-72.5,2022,9,4,7.12,5.29,76.93,34.25,25.39
10.5,-72.5,2022,9,4,7.16,4.63,89.04,27.98,21.64
11.5,-72.5,2022,9,4,7.1,4.3,86.74,32.02,24.94
7.5,-72.5,2022,9,5,7.05,3.75,82.13,24.01,14.23
8.5,-72.5,2022,9,5,7.06,6.09,47.65,40.16,25.25
9.5,-72.5,2022,9,5,7.0,5.39,72.65,35.17,24.97
10.5,-72.5,2022,9,5,7.22,4.74,88.39,26.97,21.58
11.5,-72.5,2022,9,5,7.17,5.21,79.43,33.39,25.17
7.5,-72.5,2022,9,6,7.07,4.33,81.96,22.61,13.69
8.5,-72.5,2022,9,6,7.13,6.76,42.82,40.47,25.9
9.5,-72.5,2022,9,6,7.08,6.03,68.46,36.05,25.85
10.5,-72.5,2022,9,6,7.23,5.32,80.74,30.36,21.32
11.5,-72.5,2022,9,6,7.18,6.29,78.32,33.95,25.0
7.5,-72.5,2022,9,7,7.04,4.66,80.63,24.39,13.77
8.5,-72.5,2022,9,7,6.97,6.35,41.42,40.55,27.29
9.5,-72.5,2022,9,7,6.94,5.41,67.78,35.86,25.57
10.5,-72.5,2022,9,7,7.14,4.83,85.78,29.04,21.85
11.5,-72.5,2022,9,7,7.06,4.54,80.65,33.47,26.07
7.5,-72.5,2022,9,8,7.19,5.12,84.06,23.58,14.39
8.5,-72.5,2022,9,8,7.14,6.59,50.44,38.58,27.1
9.5,-72.5,2022,9,8,7.12,6.59,73.25,34.46,25.33
10.5,-72.5,2022,9,8,7.2,5.94,86.77,28.48,20.9
11.5,-72.5,2022,9,8,7.02,5.27,78.93,33.7,25.67
7.5,-72.5,2022,9,9,7.47,4.82,83.29,23.49,14.04
8.5,-72.5,2022,9,9,7.22,6.24,55.65,38.99,24.43
9.5,-72.5,2022,9,9,7.18,5.82,81.28,33.05,25.21
10.5,-72.5,2022,9,9,7.21,5.48,89.95,27.72,21.46
11.5,-72.5,2022,9,9,7.11,6.47,79.22,31.61,25.9
7.5,-72.5,2022,9,10,7.39,4.55,87.26,22.39,14.31
8.5,-72.5,2022,9,10,7.21,6.13,50.84,39.97,26.5
9.5,-72.5,2022,9,10,7.14,5.88,69.57,35.1,25.26
10.5,-72.5,2022,9,10,7.2,5.13,83.4,29.95,21.56
11.5,-72.5,2022,9,10,7.14,6.69,81.4,32.86,25.37
7.5,-72.5,2022,9,11,7.42,5.56,81.73,22.68,13.66
8.5,-72.5,2022,9,11,7.17,5.23,52.55,39.65,26.07
9.5,-72.5,2022,9,11,7.12,5.53,71.26,34.65,25.99
10.5,-72.5,2022,9,11,7.21,5.47,87.29,27.56,22.39
11.5,-72.5,2022,9,11,7.08,5.91,81.53,31.87,25.75
7.5,-72.5,2022,9,12,7.45,4.71,81.37,23.09,13.49
8.5,-72.5,2022,9,12,7.16,6.29,63.53,34.56,25.59
9.5,-72.5,2022,9,12,7.12,5.63,81.88,32.85,25.28
10.5,-72.5,2022,9,12,7.22,5.0,94.43,25.65,21.51
11.5,-72.5,2022,9,12,7.16,6.25,81.94,30.61,24.93
7.5,-72.5,2022,9,13,7.46,5.02,78.49,24.27,13.13
8.5,-72.5,2022,9,13,7.23,6.32,66.27,36.25,24.43
9.5,-72.5,2022,9,13,7.17,6.76,82.11,32.53,24.26
10.5,-72.5,2022,9,13,7.3,5.85,88.34,28.11,20.54
11.5,-72.5,2022,9,13,7.14,6.68,78.58,32.14,24.47
7.5,-72.5,2022,9,14,7.4,4.77,81.85,22.9,13.41
8.5,-72.5,2022,9,14,7.24,6.66,55.9,38.45,24.62
9.5,-72.5,2022,9,14,7.19,6.5,74.72,34.7,24.03
10.5,-72.5,2022,9,14,7.2,5.58,89.03,27.01,21.17
11.5,-72.5,2022,9,14,7.04,5.93,82.35,30.87,25.52
7.5,-72.5,2022,9,15,7.4,5.32,82.66,22.9,13.7
8.5,-72.5,2022,9,15,7.23,6.35,57.35,39.38,25.28
9.5,-72.5,2022,9,15,7.15,6.1,73.6,34.15,25.27
10.5,-72.5,2022,9,15,7.18,4.88,87.13,27.94,21.9
11.5,-72.5,2022,9,15,7.02,6.39,82.29,31.4,25.32
7.5,-72.5,2022,9,16,7.57,4.34,82.75,24.85,13.97
8.5,-72.5,2022,9,16,7.17,5.57,65.28,36.92,24.79
9.5,-72.5,2022,9,16,7.07,5.84,79.15,33.66,24.49
10.5,-72.5,2022,9,16,7.09,5.48,84.64,29.64,21.07
11.5,-72.5,2022,9,16,6.96,5.88,77.09,34.05,24.57
7.5,-72.5,2022,9,17,7.42,5.28,80.21,25.27,15.59
8.5,-72.5,2022,9,17,7.05,6.04,60.14,35.66,24.96
9.5,-72.5,2022,9,17,6.95,5.49,73.66,34.23,24.93
10.5,-72.5,2022,9,17,7.04,4.71,85.26,28.0,21.1
11.5,-72.5,2022,9,17,6.83,4.7,81.4,32.15,25.27
7.5,-72.5,2022,9,18,7.42,5.79,82.52,24.65,14.57
8.5,-72.5,2022,9,18,7.13,6.2,59.04,36.25,25.74
9.5,-72.5,2022,9,18,7.05,5.28,74.24,34.32,25.96
10.5,-72.5,2022,9,18,7.04,4.86,85.0,29.17,21.21
11.5,-72.5,2022,9,18,7.03,4.87,79.54,32.43,25.1
7.5,-72.5,2022,9,19,7.39,3.64,81.46,23.52,15.14
8.5,-72.5,2022,9,19,7.03,4.7,63.04,32.91,24.65
9.5,-72.5,2022,9,19,6.94,5.03,83.47,30.0,24.95
10.5,-72.5,2022,9,19,7.03,3.89,89.77,25.14,20.44
11.5,-72.5,2022,9,19,6.91,3.37,88.8,29.37,24.73
7.5,-72.5,2022,9,20,7.38,5.25,80.85,24.16,14.99
8.5,-72.5,2022,9,20,7.27,5.92,54.27,36.08,24.92
9.5,-72.5,2022,9,20,7.14,5.72,74.11,33.2,24.48
